Trial,pp,ID,Condition,Amp,R2PC2byPC1,BPMmode,H,q1,q2,Speed,PathLength,OscTimeProp
1,38,52,1,24.6666666666667,0.173874623531779,224.461091448973,8.45778210165675,949562.096131961,33678235.5221878,622.856717913447,38830.0075377626,0.940968817415179
1,39,53,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1,40,54,1,86.6731898238748,0.553039311926702,0,5.69629017577725,4955.57205124457,301545.689985174,66.4745810592225,5211.90208902884,0.184391832644369
1,41,55,1,24.6666666666667,0.457941706932693,27.1054573832446,6.91921636383975,41435.9489308671,1851097.98489853,112.482652314358,8588.07137360979,0.586581709145427
1,42,58,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1,43,59,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2,1,1,2,133.483365949119,0.158427140183834,16.6575522605941,6.02039295618341,2862.58244124825,304235.718845985,63.5990847608534,4193.09656330142,0.518613607188703
2,2,2,2,102.59842519685,0.112773775051818,59.4866193439914,7.08284251269308,39096.5118010014,2834997.970653,146.886150350106,10129.5127640172,0.950814134180123
2,3,3,2,103.972602739726,0.192889481103838,30.3784927524553,6.26338688814928,6744.843922818,486738.093956029,69.4633821243179,4558.46394343399,0.885953651780285
2,4,5,2,56.1448140900196,0.496332700089385,47.6865268094779,6.93409663193936,49218.0410886176,2409107.7549001,115.797261931655,8835.10457939619,0.660563475440849
2,5,6,2,24.6666666666667,0.159193222891846,127.149728075638,7.64086379641581,142074.979483942,7647792.03715378,250.950617109068,16351.9038745224,0.777852847780555
2,6,7,2,59.3333333333333,0.211159531067177,27.7825169727908,6.35125857167798,4981.92766239376,472684.176800756,73.6266341143937,4493.85921567969,0.968650766840078
2,7,8,2,24.6666666666667,0.0936407158136252,159.984256819101,7.66035836575773,112550.112376309,7365101.35735093,285.335853842218,17386.806555025,0.926761705290183
2,8,9,2,24.6666666666667,0.581334637591952,0,6.08507218369985,7489.07992285632,414434.818963099,57.0871306515742,4063.94541768805,0.114451726234714
2,9,10,2,42,0.432960597443928,38.1005893613745,6.71494709179788,19169.4794370492,1466489.34252642,99.7521367247637,7031.28257399437,0.804810485777988
2,10,12,2,51.5655577299413,0.170757884468892,161.757225441354,7.86399818071143,208054.040585969,10907405.2969825,368.413440765224,22095.7086677215,0.957975812445105
2,11,13,2,82.0939334637965,0.283497855589927,28.5393999872475,6.32261199993298,12238.3450964429,667766.271876785,65.0256458758619,4785.78720850419,0.579014931423552
2,12,14,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2,13,15,2,103.463796477495,0.700555530161234,0,5.40463176362244,1195.3232914582,105827.357108118,41.949495820389,2898.15396533004,0.0741841767448145
2,14,16,2,76.4970645792564,0.616824996041298,0,5.65885765983356,2344.19719590854,139736.622976721,51.6623342630523,3298.01838057131,0.152287007634619
2,15,17,2,42,0.266872206626189,103.95624844658,7.56714384041152,151931.710874847,6085595.45492707,266.543197633638,16886.5439647451,0.867779204107831
2,16,18,2,42,0.506501699366694,110.699317879455,7.59305460464286,139994.394651714,5682431.10348558,323.538156627251,19547.8353894789,0.90818187960273
2,17,19,2,24.6666666666667,0.240449246457008,68.7084051310979,7.0514662570549,28882.4628964018,2000941.91094113,152.853981220121,9258.46175557097,0.929261536382677
2,18,20,2,24.6666666666667,0.512863869942766,0,6.49261183175852,16846.230465379,859070.004031907,114.398174779041,9933.06930441972,0.126950881697183
2,19,21,2,24.6666666666667,0.557192719840958,13.2794347085426,6.40405879199629,11985.0827640703,604633.359585947,88.3362556513048,5566.3208979748,0.242956556989393
2,20,22,2,42,0.833281328055142,25.2870604512976,6.64690709829149,27858.9433891034,1015900.95923105,106.356629202238,6911.28853062618,0.372677521789068
2,21,23,2,106.00782778865,0.145427394347236,18.9870648683744,6.38170546828338,16467.0513650869,1066506.7620547,59.9835239353092,5254.48751231886,0.29612863995676
2,22,24,2,56.6536203522505,0.553547735708997,42.4779686458076,6.88924889397889,51647.9712988758,1982577.8233835,98.1319418398401,7707.89021304227,0.610701979595973
2,23,25,2,59.706457925636,0.618903160737405,27.2867875139365,6.80057440454269,57347.104819568,1669367.00616946,99.3196084966541,7305.83917403003,0.444361867441389
2,24,26,2,24.6666666666667,0.09137388488027,125.899399858016,7.20831374879501,122368.014819348,2590018.76836486,170.645906063601,10427.3339013606,0.707722451185731
2,25,27,2,63.2681017612524,0.151283804445753,52.7786695047709,6.71212511393082,21678.7090499089,1210692.49433424,99.9655833074057,6616.33858656913,0.804810485777988
2,26,28,2,24.6666666666667,0.738550247298471,0,6.7511522095018,19615.9402146504,968931.254944779,103.045911759237,6196.59750420608,0.071211404634822
2,27,30,2,24.6666666666667,0.359546186723629,46.5517537983337,7.45804315219649,179787.719531361,5508877.74465006,228.312874048605,15528.6790167174,0.804173913043478
2,28,31,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2,29,32,2,24.6666666666667,0.062435986626285,173.573135061428,7.66848692547127,277574.701697666,6415856.56692205,262.805352637356,16119.5384457939,0.904871292480238
2,30,33,2,68.3561643835616,0.707406747130025,0,5.52418591607375,4550.24640650326,341006.499743843,37.4619573944209,3130.78294546291,0.0237146138774407
2,31,34,2,101.937377690802,0.424760238599693,36.281148137217,6.7223783813135,32605.0491107216,1413647.94706082,110.882130734485,8366.07432355632,0.609789444900191
2,32,35,2,59.706457925636,0.624759073369305,19.9633087430856,6.77123015770335,60470.9353434352,1575023.29642412,140.842730016697,10263.1418360442,0.419341758464554
2,33,36,2,42,0.654939003777841,0,5.60752401302505,891.043765268981,151426.708603344,73.572455321643,5123.76520807567,0
2,34,38,2,111.333333333333,0.608616386271502,50.6280906536898,7.02153849583633,50705.4647593417,2254527.23093285,120.351058001395,8516.88614249267,0.721573033707865
2,35,39,2,24.6666666666667,0.13656674111307,64.4621367435962,7.04278672004541,49546.256212513,1867412.16590286,155.126492578352,10823.0349295553,0.705786471067645
2,36,41,2,24.6666666666667,0.131519713897891,133.931490667492,7.75863274645475,203285.564586874,8001455.46578998,286.496341811434,18430.0792809799,0.945071278967637
2,37,46,2,87.6908023483366,0.391273649500672,0,5.43490692456485,1850.50205408504,156639.009799457,49.0171723258787,6168.18497255144,0.0211472197824471
